ID	POEM_NUMBER	POEM	STANZA	LINE_ORDER	LINE_IN_SOURCE	LINE	ALIGNMENT	RHYME	RHYME_WORD	RHYMEIDS
3818	195	小旻	195.6	3	人知其一	人 + 知 + 其 + 一	人 + 知 + 其 + 一			0 0 0 0
3819	195	小旻	195.6	4	莫知其a[thai]他。（歌部）	莫 + 知 + 其 + 他	莫 + 知 + 其 + thai	a	他	0 0 0 962
3820	195	小旻	195.6	5	戰戰兢b[kiəng]兢	戰 + 戰 + 兢 + 兢	戰 + 戰 + 兢 + kiəng	b	兢	0 0 0 963
3821	195	小旻	195.6	6	如臨深淵	如 + 臨 + 深 + 淵	如 + 臨 + 深 + 淵			0 0 0 0
3822	195	小旻	195.6	7	如履薄b[piəng]冰。（蒸部）	如 + 履 + 薄 + 冰	如 + 履 + 薄 + piəng	b	冰	0 0 0 963
3823	196	小宛	196.1	1	宛彼鳴鳩	宛 + 彼 + 鳴 + 鳩	宛 + 彼 + 鳴 + 鳩			0 0 0 0
3824	196	小宛	196.1	2	翰飛戾a[thyen]天。	翰 + 飛 + 戾 + 天	翰 + 飛 + 戾 + thyen	a	天	0 0 0 964
3825	196	小宛	196.1	3	我心憂傷	我 + 心 + 憂 + 傷	我 + 心 + 憂 + 傷			0 0 0 0
3826	196	小宛	196.1	4	念昔先a[njien]人。	念 + 昔 + 先 + 人	念 + 昔 + 先 + njien	a	人	0 0 0 964
3827	196	小宛	196.1	5	明發不寐	明 + 發 + 不 + 寐	明 + 發 + 不 + 寐			0 0 0 0
3828	196	小宛	196.1	6	有懷二a[njien]人。（真部）	有 + 懷 + 二 + 人	有 + 懷 + 二 + njien	a	人	0 0 0 964
3829	196	小宛	196.2	1	人之齊聖	人 + 之 + 齊 + 聖	人 + 之 + 齊 + 聖			0 0 0 0
3830	196	小宛	196.2	2	飲酒溫a[khək]克。	飲 + 酒 + 溫 + 克	飲 + 酒 + 溫 + khək	a	克	0 0 0 965
3831	196	小宛	196.2	3	彼昏不知	彼 + 昏 + 不 + 知	彼 + 昏 + 不 + 知			0 0 0 0
3832	196	小宛	196.2	4	壹醉日a[piuək]富。	壹 + 醉 + 日 + 富	壹 + 醉 + 日 + piuək	a	富	0 0 0 965
3833	196	小宛	196.2	5	各敬爾儀	各 + 敬 + 爾 + 儀	各 + 敬 + 爾 + 儀			0 0 0 0
3834	196	小宛	196.2	6	天命不a[hiuə]又。（职之通韵）	天 + 命 + 不 + 又	天 + 命 + 不 + hiuə	a	又	0 0 0 965
3835	196	小宛	196.3	1	中原有菽	中 + 原 + 有 + 菽	中 + 原 + 有 + 菽			0 0 0 0
3836	196	小宛	196.3	2	庶民a[tsə]采之。	庶 + 民 + 采 + 之	庶 + 民 + tsə + 之	a	采	0 0 966 0
3837	196	小宛	196.3	3	螟蛉有子	螟 + 蛉 + 有 + 子	螟 + 蛉 + 有 + 子			0 0 0 0
3838	196	小宛	196.3	4	蜾蠃a[biuə]負之。	蜾 + 蠃 + 負 + 之	蜾 + 蠃 + biuə + 之	a	負	0 0 966 0
3839	196	小宛	196.3	5	教誨爾子	教 + 誨 + 爾 + 子	教 + 誨 + 爾 + 子			0 0 0 0
3840	196	小宛	196.3	6	式穀a[ziə]似之。（之部）	式 + 穀 + 似 + 之	式 + 穀 + ziə + 之	a	似	0 0 966 0
3841	196	小宛	196.4	1	題彼脊a[lyen]令	題 + 彼 + 脊 + 令	題 + 彼 + 脊 + lyen	a	令	0 0 0 967
3842	196	小宛	196.4	2	載飛載a[mieng]鳴。	載 + 飛 + 載 + 鳴	載 + 飛 + 載 + mieng	a	鳴	0 0 0 967
3843	196	小宛	196.4	3	我日斯邁	我 + 日 + 斯 + 邁	我 + 日 + 斯 + 邁			0 0 0 0
3844	196	小宛	196.4	4	而月斯a[tjieng]征。	而 + 月 + 斯 + 征	而 + 月 + 斯 + tjieng	a	征	0 0 0 967
3845	196	小宛	196.4	5	夙興夜寐	夙 + 興 + 夜 + 寐	夙 + 興 + 夜 + 寐			0 0 0 0
3846	196	小宛	196.4	6	無忝爾所a[sheng]生。（真耕合韵）	無 + 忝 + 爾 + 所 + 生	無 + 忝 + 爾 + 所 + sheng	a	生	0 0 0 0 967
3847	196	小宛	196.5	1	交交桑a[ha]扈	交 + 交 + 桑 + 扈	交 + 交 + 桑 + ha	a	扈	0 0 0 968
3848	196	小宛	196.5	2	率場啄b[siok]粟。（a= 鱼部）	率 + 場 + 啄 + 粟	率 + 場 + 啄 + siok	b	粟	0 0 0 969
3849	196	小宛	196.5	3	哀我填a[koa]寡	哀 + 我 + 填 + 寡	哀 + 我 + 填 + koa	a	寡	0 0 0 968
3850	196	小宛	196.5	4	宜岸宜b[ngiok]獄。	宜 + 岸 + 宜 + 獄	宜 + 岸 + 宜 + ngiok	b	獄	0 0 0 969
3851	196	小宛	196.5	5	握粟出b[pok]卜	握 + 粟 + 出 + 卜	握 + 粟 + 出 + pok	b	卜	0 0 0 969
3852	196	小宛	196.5	6	自何能b[kok]穀。（屋部）	自 + 何 + 能 + 穀	自 + 何 + 能 + kok	b	穀	0 0 0 969
3853	196	小宛	196.6	1	溫溫恭人	溫 + 溫 + 恭 + 人	溫 + 溫 + 恭 + 人			0 0 0 0
3854	196	小宛	196.6	2	如集于a[mok]木。	如 + 集 + 于 + 木	如 + 集 + 于 + mok	a	木	0 0 0 970
3855	196	小宛	196.6	3	惴惴小心	惴 + 惴 + 小 + 心	惴 + 惴 + 小 + 心			0 0 0 0
3856	196	小宛	196.6	4	如臨于a[kok]谷。（屋部）	如 + 臨 + 于 + 谷	如 + 臨 + 于 + kok	a	谷	0 0 0 970
3857	196	小宛	196.6	5	戰戰兢b[kiəng]兢	戰 + 戰 + 兢 + 兢	戰 + 戰 + 兢 + kiəng	b	兢	0 0 0 971
3858	196	小宛	196.6	6	如履薄b[piəng]冰。（蒸部）	如 + 履 + 薄 + 冰	如 + 履 + 薄 + piəng	b	冰	0 0 0 971
3859	197	小弁	197.1	1	弁彼鸒a[sie]斯	弁 + 彼 + 鸒 + 斯	弁 + 彼 + 鸒 + sie	a	斯	0 0 0 972
3860	197	小弁	197.1	2	歸飛提a[zjie]提。（支部）	歸 + 飛 + 提 + 提	歸 + 飛 + 提 + zjie	a	提	0 0 0 972
3861	197	小弁	197.1	3	民莫不穀	民 + 莫 + 不 + 穀	民 + 莫 + 不 + 穀			0 0 0 0
3862	197	小弁	197.1	4	我獨于b[liai]罹。	我 + 獨 + 于 + 罹	我 + 獨 + 于 + liai	b	罹	0 0 0 973
3863	197	小弁	197.1	5	何辜于天	何 + 辜 + 于 + 天	何 + 辜 + 于 + 天			0 0 0 0
3864	197	小弁	197.1	6	我罪伊b[hai]何。	我 + 罪 + 伊 + 何	我 + 罪 + 伊 + hai	b	何	0 0 0 973
3865	197	小弁	197.1	7	心之憂矣	心 + 之 + 憂 + 矣	心 + 之 + 憂 + 矣			0 0 0 0
3866	197	小弁	197.1	8	云如之b[hai]何。（歌部）	云 + 如 + 之 + 何	云 + 如 + 之 + hai	b	何	0 0 0 973
3867	197	小弁	197.2	1	踧踧周a[du]道	踧 + 踧 + 周 + 道	踧 + 踧 + 周 + du	a	道	0 0 0 974
3868	197	小弁	197.2	2	鞫為茂a[tsu]草。	鞫 + 為 + 茂 + 草	鞫 + 為 + 茂 + tsu	a	草	0 0 0 974
3869	197	小弁	197.2	3	我心憂傷	我 + 心 + 憂 + 傷	我 + 心 + 憂 + 傷			0 0 0 0
3870	197	小弁	197.2	4	惄焉如a[tu]擣。	惄 + 焉 + 如 + 擣	惄 + 焉 + 如 + tu	a	擣	0 0 0 974
3871	197	小弁	197.2	5	假寐永歎	假 + 寐 + 永 + 歎	假 + 寐 + 永 + 歎			0 0 0 0
3872	197	小弁	197.2	6	維憂用a[lu]老。	維 + 憂 + 用 + 老	維 + 憂 + 用 + lu	a	老	0 0 0 974
3873	197	小弁	197.2	7	心之憂矣	心 + 之 + 憂 + 矣	心 + 之 + 憂 + 矣			0 0 0 0
3874	197	小弁	197.2	8	疢如疾a[sjiu]首。（幽部）	疢 + 如 + 疾 + 首	疢 + 如 + 疾 + sjiu	a	首	0 0 0 974
3875	197	小弁	197.3	1	維桑與a[tziə]梓	維 + 桑 + 與 + 梓	維 + 桑 + 與 + tziə	a	梓	0 0 0 975
3876	197	小弁	197.3	2	必恭敬a[tjiə]止。	必 + 恭 + 敬 + 止	必 + 恭 + 敬 + tjiə	a	止	0 0 0 975
3877	197	小弁	197.3	3	靡瞻匪父	靡 + 瞻 + 匪 + 父	靡 + 瞻 + 匪 + 父			0 0 0 0
3878	197	小弁	197.3	4	靡依匪a[mə]母。	靡 + 依 + 匪 + 母	靡 + 依 + 匪 + mə	a	母	0 0 0 975
3879	197	小弁	197.3	5	不屬于毛	不 + 屬 + 于 + 毛	不 + 屬 + 于 + 毛			0 0 0 0
3880	197	小弁	197.3	6	不離于a[liə]裏。	不 + 離 + 于 + 裏	不 + 離 + 于 + liə	a	裏	0 0 0 975
3881	197	小弁	197.3	7	天之生我	天 + 之 + 生 + 我	天 + 之 + 生 + 我			0 0 0 0
3882	197	小弁	197.3	8	我辰安a[dzə]在。（之部）	我 + 辰 + 安 + 在	我 + 辰 + 安 + dzə	a	在	0 0 0 975
3883	197	小弁	197.4	1	菀彼柳斯	菀 + 彼 + 柳 + 斯	菀 + 彼 + 柳 + 斯			0 0 0 0
3884	197	小弁	197.4	2	鳴蜩嘒a[xyuet]嘒。	鳴 + 蜩 + 嘒 + 嘒	鳴 + 蜩 + 嘒 + xyuet	a	嘒	0 0 0 976
3885	197	小弁	197.4	3	有凗者淵	有 + 凗 + 者 + 淵	有 + 凗 + 者 + 淵			0 0 0 0
3886	197	小弁	197.4	4	萑葦淠a[phiet]淠。	萑 + 葦 + 淠 + 淠	萑 + 葦 + 淠 + phiet	a	淠	0 0 0 976
3887	197	小弁	197.4	5	譬彼舟流	譬 + 彼 + 舟 + 流	譬 + 彼 + 舟 + 流			0 0 0 0
3888	197	小弁	197.4	6	不知所a[ket]屆。	不 + 知 + 所 + 屆	不 + 知 + 所 + ket	a	屆	0 0 0 976
3889	197	小弁	197.4	7	心之憂矣	心 + 之 + 憂 + 矣	心 + 之 + 憂 + 矣			0 0 0 0
3890	197	小弁	197.4	8	不遑假a[muət]寐。（质物合韵）	不 + 遑 + 假 + 寐	不 + 遑 + 假 + muət	a	寐	0 0 0 976
3891	197	小弁	197.5	1	鹿斯之奔	鹿 + 斯 + 之 + 奔	鹿 + 斯 + 之 + 奔			0 0 0 0
3892	197	小弁	197.5	2	維足伎a[gie]伎。	維 + 足 + 伎 + 伎	維 + 足 + 伎 + gie	a	伎	0 0 0 977
3893	197	小弁	197.5	3	雉之朝雊	雉 + 之 + 朝 + 雊	雉 + 之 + 朝 + 雊			0 0 0 0
3894	197	小弁	197.5	4	尚求其a[tsie]雌。	尚 + 求 + 其 + 雌	尚 + 求 + 其 + tsie	a	雌	0 0 0 977
3895	197	小弁	197.5	5	譬彼壞木	譬 + 彼 + 壞 + 木	譬 + 彼 + 壞 + 木			0 0 0 0
3896	197	小弁	197.5	6	疾用無a[tjie]枝。	疾 + 用 + 無 + 枝	疾 + 用 + 無 + tjie	a	枝	0 0 0 977
3897	197	小弁	197.5	7	心之憂矣	心 + 之 + 憂 + 矣	心 + 之 + 憂 + 矣			0 0 0 0
3898	197	小弁	197.5	8	寧莫之a[tie]知。17（支部）	寧 + 莫 + 之 + 知	寧 + 莫 + 之 + tie	a	知	0 0 0 977
3899	197	小弁	197.6	1	相彼投兔	相 + 彼 + 投 + 兔	相 + 彼 + 投 + 兔			0 0 0 0
3900	197	小弁	197.6	2	尚或a[syən]先之。	尚 + 或 + 先 + 之	尚 + 或 + syən + 之	a	先	0 0 978 0
3901	197	小弁	197.6	3	行有死人	行 + 有 + 死 + 人	行 + 有 + 死 + 人			0 0 0 0
3902	197	小弁	197.6	4	尚或a[giən]墐之。	尚 + 或 + 墐 + 之	尚 + 或 + giən + 之	a	墐	0 0 978 0
3903	197	小弁	197.6	5	君子秉心	君 + 子 + 秉 + 心	君 + 子 + 秉 + 心			0 0 0 0
3904	197	小弁	197.6	6	維其a[njiən]忍之。	維 + 其 + 忍 + 之	維 + 其 + njiən + 之	a	忍	0 0 978 0
3905	197	小弁	197.6	7	心之憂矣	心 + 之 + 憂 + 矣	心 + 之 + 憂 + 矣			0 0 0 0
3906	197	小弁	197.6	8	涕既a[hyuən]隕之。（文部）	涕 + 既 + 隕 + 之	涕 + 既 + hyuən + 之	a	隕	0 0 978 0
3907	197	小弁	197.7	1	君子信讒	君 + 子 + 信 + 讒	君 + 子 + 信 + 讒			0 0 0 0
3908	197	小弁	197.7	2	如或a[zjiu]酬之。	如 + 或 + 酬 + 之	如 + 或 + zjiu + 之	a	酬	0 0 979 0
3909	197	小弁	197.7	3	君子不惠	君 + 子 + 不 + 惠	君 + 子 + 不 + 惠			0 0 0 0
3910	197	小弁	197.7	4	不舒a[kiu]究之。（幽部）	不 + 舒 + 究 + 之	不 + 舒 + kiu + 之	a	究	0 0 979 0
3911	197	小弁	197.7	5	伐木b[kiai]掎矣	伐 + 木 + 掎 + 矣	伐 + 木 + kiai + 矣	b	掎	0 0 980 0
3912	197	小弁	197.7	6	析薪b[diai]杝矣。	析 + 薪 + 杝 + 矣	析 + 薪 + diai + 矣	b	杝	0 0 980 0
3913	197	小弁	197.7	7	舍彼有罪	舍 + 彼 + 有 + 罪	舍 + 彼 + 有 + 罪			0 0 0 0
3914	197	小弁	197.7	8	予之b[thai]佗矣。（歌部）	予 + 之 + 佗 + 矣	予 + 之 + thai + 矣	b	佗	0 0 980 0
3915	197	小弁	197.8	1	莫高匪a[shean]山	莫 + 高 + 匪 + 山	莫 + 高 + 匪 + shean	a	山	0 0 0 981
3916	197	小弁	197.8	2	莫浚匪a[dziuan]泉。	莫 + 浚 + 匪 + 泉	莫 + 浚 + 匪 + dziuan	a	泉	0 0 0 981
3917	197	小弁	197.8	3	君子無易由a[ngian]言	君 + 子 + 無 + 易 + 由 + 言	君 + 子 + 無 + 易 + 由 + ngian	a	言	0 0 0 0 0 981
3918	197	小弁	197.8	4	耳屬于a[hiuan]垣。（元部）	耳 + 屬 + 于 + 垣	耳 + 屬 + 于 + hiuan	a	垣	0 0 0 981
3919	197	小弁	197.8	5	無逝我梁	無 + 逝 + 我 + 梁	無 + 逝 + 我 + 梁			0 0 0 0
3920	197	小弁	197.8	6	無發我b[ko]笱。	無 + 發 + 我 + 笱	無 + 發 + 我 + ko	b	笱	0 0 0 982
3921	197	小弁	197.8	7	我躬不閱	我 + 躬 + 不 + 閱	我 + 躬 + 不 + 閱			0 0 0 0
3922	197	小弁	197.8	8	遑恤我b[ho]後。（侯部）	遑 + 恤 + 我 + 後	遑 + 恤 + 我 + ho	b	後	0 0 0 982
3923	198	巧言	198.1	1	悠悠昊天	悠 + 悠 + 昊 + 天	悠 + 悠 + 昊 + 天			0 0 0 0
3924	198	巧言	198.1	2	曰父母a[tzia]且。	曰 + 父 + 母 + 且	曰 + 父 + 母 + tzia	a	且	0 0 0 983
3925	198	巧言	198.1	3	無罪無a[ka]辜	無 + 罪 + 無 + 辜	無 + 罪 + 無 + ka	a	辜	0 0 0 983
3926	198	巧言	198.1	4	亂如此a[xa]幠。（鱼部）	亂 + 如 + 此 + 幠	亂 + 如 + 此 + xa	a	幠	0 0 0 983
3927	198	巧言	198.1	5	昊天已b[iuəi]威	昊 + 天 + 已 + 威	昊 + 天 + 已 + iuəi	b	威	0 0 0 984
3928	198	巧言	198.1	6	予慎無b[dzuəi]罪。（微部）	予 + 慎 + 無 + 罪	予 + 慎 + 無 + dzuəi	b	罪	0 0 0 984
3929	198	巧言	198.1	7	昊天泰c[xa]幠	昊 + 天 + 泰 + 幠	昊 + 天 + 泰 + xa	c	幠	0 0 0 985
3930	198	巧言	198.1	8	予慎無c[ka]辜。（鱼部）	予 + 慎 + 無 + 辜	予 + 慎 + 無 + ka	c	辜	0 0 0 985
3931	198	巧言	198.2	1	亂之初生	亂 + 之 + 初 + 生	亂 + 之 + 初 + 生			0 0 0 0
3932	198	巧言	198.2	2	僭始既a[ham]涵。	僭 + 始 + 既 + 涵	僭 + 始 + 既 + ham	a	涵	0 0 0 986
3933	198	巧言	198.2	3	亂之又生	亂 + 之 + 又 + 生	亂 + 之 + 又 + 生			0 0 0 0
3934	198	巧言	198.2	4	君子信a[dzheam]讒。（谈部）	君 + 子 + 信 + 讒	君 + 子 + 信 + dzheam	a	讒	0 0 0 986
3935	198	巧言	198.2	5	君子如b[na]怒	君 + 子 + 如 + 怒	君 + 子 + 如 + na	b	怒	0 0 0 987
3936	198	巧言	198.2	6	亂庶遄b[dzia]沮。（鱼部）	亂 + 庶 + 遄 + 沮	亂 + 庶 + 遄 + dzia	b	沮	0 0 0 987
3937	198	巧言	198.2	7	君子如c[thiə]祉	君 + 子 + 如 + 祉	君 + 子 + 如 + thiə	c	祉	0 0 0 988
3938	198	巧言	198.2	8	亂庶遄c[jiə]已。（之部）	亂 + 庶 + 遄 + 已	亂 + 庶 + 遄 + jiə	c	已	0 0 0 988
3939	198	巧言	198.3	1	君子屢a[meang]盟	君 + 子 + 屢 + 盟	君 + 子 + 屢 + meang	a	盟	0 0 0 989
3940	198	巧言	198.3	2	亂是用a[diang]長。（阳部）	亂 + 是 + 用 + 長	亂 + 是 + 用 + diang	a	長	0 0 0 989
3941	198	巧言	198.3	3	君子信b[dô]盜	君 + 子 + 信 + 盜	君 + 子 + 信 + dô	b	盜	0 0 0 990
3942	198	巧言	198.3	4	亂是用b[bôk]暴。（宵药通韵）	亂 + 是 + 用 + 暴	亂 + 是 + 用 + bôk	b	暴	0 0 0 990
3943	198	巧言	198.3	5	盜言孔c[kam]甘	盜 + 言 + 孔 + 甘	盜 + 言 + 孔 + kam	c	甘	0 0 0 991
3944	198	巧言	198.3	6	亂是用c[dam]餤。（谈部）	亂 + 是 + 用 + 餤	亂 + 是 + 用 + dam	c	餤	0 0 0 991
3945	198	巧言	198.3	7	匪其止d[kiong]共	匪 + 其 + 止 + 共	匪 + 其 + 止 + kiong	d	共	0 0 0 992
3946	198	巧言	198.3	8	維王之d[giong]邛。（东部）	維 + 王 + 之 + 邛	維 + 王 + 之 + giong	d	邛	0 0 0 992
3947	198	巧言	198.4	1	奕奕寢廟	奕 + 奕 + 寢 + 廟	奕 + 奕 + 寢 + 廟			0 0 0 0
3948	198	巧言	198.4	2	君子a[tzak]作之。	君 + 子 + 作 + 之	君 + 子 + tzak + 之	a	作	0 0 993 0
3949	198	巧言	198.4	3	秩秩大猷	秩 + 秩 + 大 + 猷	秩 + 秩 + 大 + 猷			0 0 0 0
3950	198	巧言	198.4	4	聖人a[mak]莫之。	聖 + 人 + 莫 + 之	聖 + 人 + mak + 之	a	莫	0 0 993 0
3951	198	巧言	198.4	5	他人有心	他 + 人 + 有 + 心	他 + 人 + 有 + 心			0 0 0 0
3952	198	巧言	198.4	6	予忖a[dak]度之。	予 + 忖 + 度 + 之	予 + 忖 + dak + 之	a	度	0 0 993 0
3953	198	巧言	198.4	7	躍躍毚兔	躍 + 躍 + 毚 + 兔	躍 + 躍 + 毚 + 兔			0 0 0 0
3954	198	巧言	198.4	8	遇犬a[hoak]獲之。（铎部）	遇 + 犬 + 獲 + 之	遇 + 犬 + hoak + 之	a	獲	0 0 993 0
3955	198	巧言	198.5	1	荏染柔木	荏 + 染 + 柔 + 木	荏 + 染 + 柔 + 木			0 0 0 0
3956	198	巧言	198.5	2	君子a[zjio]樹之。	君 + 子 + 樹 + 之	君 + 子 + zjio + 之	a	樹	0 0 994 0
3957	198	巧言	198.5	3	往來行言	往 + 來 + 行 + 言	往 + 來 + 行 + 言			0 0 0 0
3958	198	巧言	198.5	4	心焉a[shio]數之。	心 + 焉 + 數 + 之	心 + 焉 + shio + 之	a	數	0 0 994 0
3959	198	巧言	198.5	5	蛇蛇碩言	蛇 + 蛇 + 碩 + 言	蛇 + 蛇 + 碩 + 言			0 0 0 0
3960	198	巧言	198.5	6	出自a[kho]口矣。	出 + 自 + 口 + 矣	出 + 自 + kho + 矣	a	口	0 0 994 0
3961	198	巧言	198.5	7	巧言如簧	巧 + 言 + 如 + 簧	巧 + 言 + 如 + 簧			0 0 0 0
3962	198	巧言	198.5	8	顏之a[ho]厚矣。（侯部）	顏 + 之 + 厚 + 矣	顏 + 之 + ho + 矣	a	厚	0 0 994 0
3963	198	巧言	198.6	1	彼何人斯	彼 + 何 + 人 + 斯	彼 + 何 + 人 + 斯			0 0 0 0
3964	198	巧言	198.6	2	居河之a[miei]麋。	居 + 河 + 之 + 麋	居 + 河 + 之 + miei	a	麋	0 0 0 995
3965	198	巧言	198.6	3	無拳無勇	無 + 拳 + 無 + 勇	無 + 拳 + 無 + 勇			0 0 0 0
3966	198	巧言	198.6	4	職為亂a[kei]階。（脂部）	職 + 為 + 亂 + 階	職 + 為 + 亂 + kei	a	階	0 0 0 995
3967	198	巧言	198.6	5	既微且尰	既 + 微 + 且 + 尰	既 + 微 + 且 + 尰			0 0 0 0
3968	198	巧言	198.6	6	爾勇伊b[hai]何。	爾 + 勇 + 伊 + 何	爾 + 勇 + 伊 + hai	b	何	0 0 0 996
3969	198	巧言	198.6	7	為猶將b[tai]多	為 + 猶 + 將 + 多	為 + 猶 + 將 + tai	b	多	0 0 0 996
3970	198	巧言	198.6	8	爾居徒幾b[hai]何。（歌部）	爾 + 居 + 徒 + 幾 + 何	爾 + 居 + 徒 + 幾 + hai	b	何	0 0 0 0 996
3971	199	何人斯	199.1	1	彼何人斯	彼 + 何 + 人 + 斯	彼 + 何 + 人 + 斯			0 0 0 0
3972	199	何人斯	199.1	2	其心孔a[keən]艱。	其 + 心 + 孔 + 艱	其 + 心 + 孔 + keən	a	艱	0 0 0 997
3973	199	何人斯	199.1	3	胡逝我梁	胡 + 逝 + 我 + 梁	胡 + 逝 + 我 + 梁			0 0 0 0
3974	199	何人斯	199.1	4	不入我a[muən]門。	不 + 入 + 我 + 門	不 + 入 + 我 + muən	a	門	0 0 0 997
3975	199	何人斯	199.1	5	伊誰云從	伊 + 誰 + 云 + 從	伊 + 誰 + 云 + 從			0 0 0 0
3976	199	何人斯	199.1	6	維暴之a[hiuən]云。（文部）	維 + 暴 + 之 + 云	維 + 暴 + 之 + hiuən	a	云	0 0 0 997
3977	199	何人斯	199.2	1	二人從行	二 + 人 + 從 + 行	二 + 人 + 從 + 行			0 0 0 0
3978	199	何人斯	199.2	2	誰為此a[huai]禍。	誰 + 為 + 此 + 禍	誰 + 為 + 此 + huai	a	禍	0 0 0 998
3979	199	何人斯	199.2	3	胡逝我梁	胡 + 逝 + 我 + 梁	胡 + 逝 + 我 + 梁			0 0 0 0
3980	199	何人斯	199.2	4	不入唁a[ngai]我。	不 + 入 + 唁 + 我	不 + 入 + 唁 + ngai	a	我	0 0 0 998
3981	199	何人斯	199.2	5	始者不如今	始 + 者 + 不 + 如 + 今	始 + 者 + 不 + 如 + 今			0 0 0 0 0
3982	199	何人斯	199.2	6	云不我a[khai]可。（歌部）	云 + 不 + 我 + 可	云 + 不 + 我 + khai	a	可	0 0 0 998
3983	199	何人斯	199.3	1	彼何人斯	彼 + 何 + 人 + 斯	彼 + 何 + 人 + 斯			0 0 0 0
3984	199	何人斯	199.3	2	胡逝我a[dien]陳。	胡 + 逝 + 我 + 陳	胡 + 逝 + 我 + dien	a	陳	0 0 0 999
3985	199	何人斯	199.3	3	我聞其聲	我 + 聞 + 其 + 聲	我 + 聞 + 其 + 聲			0 0 0 0
3986	199	何人斯	199.3	4	不見其a[sjien]身。	不 + 見 + 其 + 身	不 + 見 + 其 + sjien	a	身	0 0 0 999
3987	199	何人斯	199.3	5	不愧于a[njien]人	不 + 愧 + 于 + 人	不 + 愧 + 于 + njien	a	人	0 0 0 999
3988	199	何人斯	199.3	6	不畏于a[thyen]天。（真部）	不 + 畏 + 于 + 天	不 + 畏 + 于 + thyen	a	天	0 0 0 999
3989	199	何人斯	199.4	1	彼何人斯	彼 + 何 + 人 + 斯	彼 + 何 + 人 + 斯			0 0 0 0
3990	199	何人斯	199.4	2	其為飄a[piuəm]風。	其 + 為 + 飄 + 風	其 + 為 + 飄 + piuəm	a	風	0 0 0 1000
3991	199	何人斯	199.4	3	胡不自北	胡 + 不 + 自 + 北	胡 + 不 + 自 + 北			0 0 0 0
3992	199	何人斯	199.4	4	胡不自a[nəm]南。	胡 + 不 + 自 + 南	胡 + 不 + 自 + nəm	a	南	0 0 0 1000
3993	199	何人斯	199.4	5	胡逝我梁	胡 + 逝 + 我 + 梁	胡 + 逝 + 我 + 梁			0 0 0 0
3994	199	何人斯	199.4	6	祇攪我a[siəm]心。（侵部）	祇 + 攪 + 我 + 心	祇 + 攪 + 我 + siəm	a	心	0 0 0 1000
3995	199	何人斯	199.5	1	爾之安行	爾 + 之 + 安 + 行	爾 + 之 + 安 + 行			0 0 0 0
3996	199	何人斯	199.5	2	亦不遑a[sjya]舍。	亦 + 不 + 遑 + 舍	亦 + 不 + 遑 + sjya	a	舍	0 0 0 1001
3997	199	何人斯	199.5	3	爾之亟行	爾 + 之 + 亟 + 行	爾 + 之 + 亟 + 行			0 0 0 0
3998	199	何人斯	199.5	4	遑脂爾a[kia]車。	遑 + 脂 + 爾 + 車	遑 + 脂 + 爾 + kia	a	車	0 0 0 1001
3999	199	何人斯	199.5	5	壹者之來	壹 + 者 + 之 + 來	壹 + 者 + 之 + 來			0 0 0 0
4000	199	何人斯	199.5	6	云何其a[xiua]盱。（鱼部）	云 + 何 + 其 + 盱	云 + 何 + 其 + xiua	a	盱	0 0 0 1001
4001	199	何人斯	199.6	1	爾還而入	爾 + 還 + 而 + 入	爾 + 還 + 而 + 入			0 0 0 0
4002	199	何人斯	199.6	2	我心a[jiek]易也。	我 + 心 + 易 + 也	我 + 心 + jiek + 也	a	易	0 0 1002 0
4003	199	何人斯	199.6	3	還而不入	還 + 而 + 不 + 入	還 + 而 + 不 + 入			0 0 0 0
4004	199	何人斯	199.6	4	否難a[tie]知也。	否 + 難 + 知 + 也	否 + 難 + tie + 也	a	知	0 0 1002 0
4005	199	何人斯	199.6	5	壹者之來	壹 + 者 + 之 + 來	壹 + 者 + 之 + 來			0 0 0 0
4006	199	何人斯	199.6	6	俾我a[gie]祇也。（锡支通韵）	俾 + 我 + 祇 + 也	俾 + 我 + gie + 也	a	祇	0 0 1002 0
4007	199	何人斯	199.7	1	伯氏吹壎	伯 + 氏 + 吹 + 壎	伯 + 氏 + 吹 + 壎			0 0 0 0
4008	199	何人斯	199.7	2	仲氏吹a[die]篪。	仲 + 氏 + 吹 + 篪	仲 + 氏 + 吹 + die	a	篪	0 0 0 1003
4009	199	何人斯	199.7	3	及爾如貫	及 + 爾 + 如 + 貫	及 + 爾 + 如 + 貫			0 0 0 0
4010	199	何人斯	199.7	4	諒不我a[tie]知。	諒 + 不 + 我 + 知	諒 + 不 + 我 + tie	a	知	0 0 0 1003
4011	199	何人斯	199.7	5	出此三物	出 + 此 + 三 + 物	出 + 此 + 三 + 物			0 0 0 0
4012	199	何人斯	199.7	6	以詛爾a[sie]斯。（支部）	以 + 詛 + 爾 + 斯	以 + 詛 + 爾 + sie	a	斯	0 0 0 1003
4013	199	何人斯	199.8	1	為鬼為a[hiuək]蜮	為 + 鬼 + 為 + 蜮	為 + 鬼 + 為 + hiuək	a	蜮	0 0 0 1004
4014	199	何人斯	199.8	2	則不可a[tək]得。	則 + 不 + 可 + 得	則 + 不 + 可 + tək	a	得	0 0 0 1004
4015	199	何人斯	199.8	3	有靦面目	有 + 靦 + 面 + 目	有 + 靦 + 面 + 目			0 0 0 0
